x,y,z,gene
-3.257,9.343,-6.605,KCNN1
-7.182,14.058,3.75,KCNN2
-7.895,24.026,1.149,KCNN3
17.381,-24.109,-9.292,KCNN4
-2.421,-3.253,-31.884,KCNQ1
-14.232,19.711,15.146,KCNQ2
-14.125,16.855,16.907,KCNQ3
-3.891,21.929,-8.163,KCNQ4
-6.705,15.014,7.676,KCNQ5
8.324,10.066,-16.264,KCNRG
-0.229,24.486,-3.206,KCNS1
-2.092,27.776,1.379,KCNS2
-3.491,16.523,-17.014,KCNS3
-9.823,22.434,9.396,KCNT1
-5.648,19.327,-3.13,KCNT2
-0.829,25.511,-17.229,KCNU1
-8.9,26.625,6.545,KCNV1
12.686,27.149,-10.758,KCNV2
6.543,12.356,-0.141,KCP
-7.249,13.855,7.552,KCTD1
-24.95,-13.336,3.893,KCTD10
-11.234,4.708,-12.317,KCTD11
-23.554,1.415,10.727,KCTD12
-17.049,2.446,6.796,KCTD13
14.619,7.988,13.04,KCTD14
-8.951,6.707,-10.161,KCTD15
-1.642,28.136,-0.129,KCTD16
-14.936,8.328,2.231,KCTD17
-4.116,-7.214,-2.778,KCTD18
0.724,29.738,-23.713,KCTD19
-13.305,-2.158,-0.531,KCTD2
-20.249,-20.585,13.203,KCTD20
-1.436,2.406,-9.944,KCTD21
-5.912,-7.929,26.083,KCTD3
-2.041,23.869,15.566,KCTD4
-8.592,-22.072,-4.06,KCTD5
-5.616,-0.54,-1.378,KCTD6
-2.257,2.613,-5.157,KCTD7
-3.052,26.739,-1.563,KCTD8
-15.101,-8.641,-7.244,KCTD9
-6.792,-17.74,-11.171,KDELC1
3.181,-0.805,15.622,KDELC2
-22.43,-18.926,16.767,KDELR1
-17.618,-19.393,29.544,KDELR2
-12.094,7.843,-13.755,KDELR3
-5.342,-3.037,-28.016,KDF1
-22.416,-10.591,16.782,KDM1A
-12.024,-9.112,-8.632,KDM1B
-16.528,-12.232,30.834,KDM2A
-9.018,-8.639,19.018,KDM2B
-21.429,-11.83,9.269,KDM3A
-22.947,-11.049,15.405,KDM3B
-22.553,-8.443,-0.145,KDM4A
-15.465,-2.052,-0.875,KDM4B
-16.084,-8.731,0.421,KDM4C
-0.808,27.236,-20.791,KDM4D
-14.176,-10.833,30.547,KDM5A
-14.878,-7.983,30.807,KDM5B
-23.499,-13.123,17.698,KDM5C
0.54,-4.672,26.072,KDM5D
-16.062,-8.897,19.359,KDM6A
-7.621,-4.707,32.105,KDM6B
-15.327,-7.368,23.379,KDM7A
0.552,-0.65,-11.605,KDM8
-15.358,2.839,-20.755,KDR
-5.295,-3.324,30.7,KDSR
-23.104,-14.457,4.226,KEAP1
14.72,-1.482,-18.802,KEL
-15.734,-14.93,31.004,KHDRBS1
10.061,1.741,17.199,KHDRBS2
-16.125,8.479,5.447,KHDRBS3
-13.088,-11.903,-14.847,KHK
-12.514,-11.792,-6.236,KHNYN
-16.323,-7.834,28.055,KHSRP
-22.517,-6.109,26.399,KIDINS220
-1.222,-31,-8.777,KIF11
-9.228,30.217,-10.883,KIF12
-22.244,-2.662,-1.183,KIF13A
-17.074,-8.559,-4.49,KIF13B
7.434,-8.174,14.206,KIF14
-0.343,-30.023,-6.532,KIF15
-15.169,-8.717,-7.201,KIF16B
0.229,11.074,-5.393,KIF17
7.296,-8.177,14.168,KIF18A
0.041,-26.623,-10.86,KIF18B
-14.985,20.221,19.57,KIF1A
-14.066,-10.405,37.672,KIF1B
-20.333,1.51,13.739,KIF1BP
-27.677,-10.373,12.432,KIF1C
-1.331,-31.032,-8.898,KIF20A
-0.898,-30.144,-9.099,KIF20B
-20.64,8.349,11.231,KIF21A
-13.267,-6.273,-3.398,KIF21B
-1.24,-30.596,-9.109,KIF22
-0.959,-30.299,-9.094,KIF23
4.926,-2.741,22.771,KIF24
-7.85,10.264,-12.069,KIF26A
-12.424,9.459,-7.27,KIF26B
-4.785,26.245,-19.871,KIF27
-17.206,-4.582,22.83,KIF2A
-0.371,-28.835,-8.122,KIF2C
-20.215,3.343,19.012,KIF3A
-19.677,-0.667,4.197,KIF3B
-20.638,3.334,18.317,KIF3C
-15.079,20.774,15.324,KIF5A
-8.937,-14.901,38.293,KIF5B
-15.712,20.388,17.755,KIF5C
-3.233,27.893,-18.119,KIF6
-8.354,7.432,-12.192,KIF7
-0.062,9.19,-9.055,KIF9
-20.358,3.208,19.246,KIFAP3
-0.008,-26.784,-10.753,KIFC1
-15.452,19.025,10.003,KIFC2
-11.016,-2.732,-4.153,KIFC3
-1.516,-19.305,4.574,KIN
-17.659,6.316,-12.875,KIRREL
0.92,22.031,-10.543,KIRREL2
-7.68,21.117,5.646,KIRREL3
2.99,9.312,-15.195,KISS1R
-18.072,-14.067,1.532,KIT
-7.854,-9.382,-1.766,KIZ
10.108,4.415,14.583,KL
-13.781,-9.896,-26.921,KLB
-25.086,-3.311,22.115,KLC1
-15.244,7.9,2.793,KLC2
1.263,5.296,-16.912,KLC3
-11.96,-12.699,-6.456,KLC4
14.34,-1.806,-18.733,KLF1
-9.013,-12.228,13.375,KLF10
-1.825,-5.617,3.78,KLF11
-4.451,16.664,-6.666,KLF12
-8.901,-8.184,35.638,KLF13
11.736,19.983,-19.904,KLF14
-14.322,-8.76,-20.355,KLF15
-8.737,-8.437,-7.629,KLF16
6.931,23.518,-37.847,KLF17
-6.283,-18.562,-7.295,KLF2
-14.201,-9.654,20.764,KLF3
-12.5,-7.529,5.778,KLF4
-4.099,-4.439,-27.618,KLF5
-12.627,-0.578,31.759,KLF6
-16.948,-0.288,20.058,KLF7
3.326,-0.982,-10.844,KLF8
-22.737,1.335,15.056,KLF9
-2.61,0.912,-5.666,KLHDC1
-24.781,-6.746,12.724,KLHDC10
-22.631,-5.847,23.32,KLHDC2
-20.005,-23.897,12.999,KLHDC3
-7.874,-21.457,-3.341,KLHDC4
3.909,-7.572,5.848,KLHDC7A
-4.572,18.645,-3.756,KLHDC8A
0.946,-0.748,6.108,KLHDC8B
-0.187,22.828,-8.257,KLHDC9
-2.751,28.686,-1.737,KLHL1
-2.278,24.667,-22.869,KLHL10
-2.518,-1.699,-10.426,KLHL11
-2.89,-5.409,25.075,KLHL12
-13.968,8.955,-0.861,KLHL13
2.382,22.197,-15.19,KLHL14
5.414,-4.239,10.553,KLHL15
-12.734,-2.338,-0.578,KLHL17
-11.988,-6.514,-2.89,KLHL18
-22.049,1.573,14.216,KLHL2
-3.318,-3.623,28.578,KLHL20
-16.11,-10.016,0.526,KLHL21
-18.517,0.582,13.697,KLHL22
-9.806,16.933,13.855,KLHL23
-16.056,-8.392,22.878,KLHL24
-5.769,-6.457,-9.379,KLHL25
-11.411,-2.073,-1.028,KLHL26
-1.29,-5.764,-0.6,KLHL28
-8.835,20.174,4.06,KLHL29
5.072,4.726,3.391,KLHL3
-21.988,23.144,-15.07,KLHL30
2.876,4.455,30.844,KLHL31
1.951,5.022,30.692,KLHL32
-18.891,24.388,-16.371,KLHL33
-1.454,26.751,-0.869,KLHL34
8.377,10.885,-17.234,KLHL35
-0.488,0.644,-13.398,KLHL36
-19.917,24.374,-16.474,KLHL38
-0.34,23.37,17.068,KLHL4
-19.39,24.146,-15.987,KLHL40
8.442,6.427,9.991,KLHL41
-15.93,-5.742,-3.243,KLHL42
-24.341,-0.717,6.384,KLHL5
17.911,-22.802,-9.27,KLHL6
-18.445,0.598,13.905,KLHL7
-5.698,0.65,-1.376,KLHL8
-12.466,-10.398,28.45,KLHL9
-1.993,0.307,-34.459,KLK1
2.151,8.605,-34.739,KLK10
2.46,8.929,-36.769,KLK11
12.673,20.539,-24.763,KLK13
15.728,22.047,3.707,KLK14
0.268,24.901,17.044,KLK6
1.69,8.533,-37.551,KLK7
21.812,-18.718,-19.539,KLK8
3.881,9.31,-35.934,KLK9
3.03,4.561,31.281,KLKB1
23.724,-15.866,-22.676,KLRC1
24.138,-15.038,-23.321,KLRC2
23.206,-16.212,-22.195,KLRD1
24.341,-15.11,-23.389,KLRG1
4.585,8.833,-19.071,KLRG2
21.537,-15.95,-20.979,KLRK1
-15.349,-15.093,-20.237,KMO
-16.537,-7.685,30.468,KMT2A
-25.543,-10.263,3.489,KMT2B
-16.869,-9.934,29.804,KMT2C
-9.102,-10.86,36.85,KMT2D
-10.424,-10,36.61,KMT2E
-17.538,-14.159,21.744,KMT5A
13.216,23.932,-16.225,KNCN
-9.739,20.279,17.865,KNDC1
-20.734,-12.836,-25.178,KNG1
-15.589,-27.442,17.158,KNOP1
-0.956,-30,-9.328,KNSTRN
-0.355,-28.412,-9.131,KNTC1
-17.213,-10.74,26.508,KPNA1
-14.231,-27.472,15.055,KPNA2
-18.491,-14.996,21.202,KPNA3
-20.352,-11.85,26.061,KPNA4
-25.055,-9.944,14.705,KPNA6
8.629,24.089,-35.171,KPNA7
-15.482,-16.685,33.561,KPNB1
2.311,8.803,-37.075,KPRP
-2.339,-6.803,-5.167,KPTN
-21.887,-8.884,22.152,KRAS
-15.579,2.513,4.281,KRBA1
-22.161,-19.897,8.183,KRCC1
-15.645,-6.353,-5.911,KREMEN1
13.837,7.458,11.761,KREMEN2
-9.855,-13.931,-5.513,KRI1
-9.142,-9.56,35.22,KRIT1
-7.421,-9.251,23.233,KRR1
0.603,8.306,-36.633,KRT1
4.741,2.777,-4.625,KRT10
0.063,29.084,0.364,KRT12
13.442,17.428,-22.884,KRT13
-0.092,6.981,-38.614,KRT14
0.072,7.15,-38.419,KRT15
2.059,8.241,-36.605,KRT16
-0.092,6.985,-38.634,KRT17
-5.275,-5.895,-26.406,KRT18
-4.128,-4.066,-30.224,KRT19
11.569,25.528,-17.696,KRT2
-2.213,-3.779,-34.019,KRT20
-6.219,20.566,7.538,KRT222
0.548,5.758,-35.601,KRT23
12.305,25.332,-18.154,KRT25
16.484,6.807,16.54,KRT26
12.421,25.412,-18.26,KRT27
9.609,21.34,-28.773,KRT28
13.864,19.824,2.218,KRT35
8.144,8.923,-32.169,KRT4
-0.049,7.03,-38.567,KRT5
1.971,8.194,-36.762,KRT6A
3.107,9.009,-36.472,KRT6B
5.778,-3.75,15.325,KRT7
11.551,25.56,-17.807,KRT73
2.791,8.941,-36.674,KRT75
1.007,8.362,-37.777,KRT77
2.294,8.834,-36.919,KRT78
1.292,8.264,-37.689,KRT79
-5.26,-5.846,-26.451,KRT8
1.447,5.906,-18.042,KRT80
19.584,-0.765,-22.259,KRT83
8.898,24.712,-34.264,KRT84
1.003,29.039,-2.578,KRT9
4.669,9.615,-36.055,KRTAP3-2
-5.537,-24.206,24.752,KRTCAP2
-5.024,-3.057,-25.92,KRTCAP3
1.053,8.115,-38.173,KRTDAP
-12.437,-0.59,-1.071,KSR1
-9.535,15.563,12.166,KSR2
-6.117,-22.993,-3.209,KTI12
-15.873,-8.319,31.606,KTN1
-8.294,-24.686,11.961,KXD1
-10.438,28.277,-9.344,KY
-15.594,-15.279,-20.72,KYNU
-15.54,14.858,14.717,L1CAM
-4.247,19.964,-34.046,L1TD1
-10.067,-12.452,-13.988,L2HGDH
5.682,4.013,5.002,L3HYPDH
-1.515,26.58,-2.34,L3MBTL1
-10.786,-21.863,3.908,L3MBTL2
-2.38,-4.826,4.957,L3MBTL3
9.086,27.07,-17.193,L3MBTL4
14.772,-14.853,-9.584,LACC1
-2.909,-4.04,-7.902,LACE1
-10.286,-9.197,-8.496,LACTB
-5.287,-5.641,20.918,LACTB2
13.142,27.096,-9.472,LACTBL1
-4.125,-4.207,-28.757,LAD1
17.905,-10.14,-4.192,LAG3
-0.779,-8.974,21.416,LAGE3
17.367,-15.742,-7.863,LAIR1
-6.233,8.986,-9.518,LAMA1
-17.516,6.292,-14.679,LAMA2
-4.725,-0.973,-24.927,LAMA3
-18.55,5.406,-13.857,LAMA4
-18.47,1.394,-10.114,LAMA5
-24.973,1.705,-4.633,LAMB1
-18.902,2.623,-12.335,LAMB2
13.564,5.762,6.605,LAMB3
-25.127,1.62,-4.789,LAMC1
-4.231,-4.89,-23.044,LAMC2
-11.448,12.833,-19.74,LAMC3
-7.658,-17.76,40.029,LAMP1
-10.626,-17.234,35.601,LAMP2
10.366,9.061,-32.603,LAMP3
-8.901,26.65,6.628,LAMP5
-10.798,-20.725,26.226,LAMTOR1
-5.551,-23.109,20.477,LAMTOR2
-8.076,-21.222,19.446,LAMTOR3
-5.581,-23.498,14.188,LAMTOR4
-5.054,-23.657,22.837,LAMTOR5
-11.945,-2.001,17.088,LANCL1
-17.071,0.632,5.154,LANCL2
-1.751,22.524,-5.302,LANCL3
-14.652,-22.236,19.246,LAP3
-13.74,-19.293,33.931,LAPTM4A
-16.827,-17.884,9.429,LAPTM4B
16.963,-23.572,-5.507,LAPTM5
-21.612,-12.388,27.209,LARP1
1.505,-9.492,10.242,LARP1B
-19.453,-12.339,26.466,LARP4
-14.669,-12.211,34.918,LARP4B
-1.796,23.91,15.962,LARP6
-12.452,-28.322,12.517,LARP7
-19.777,-18.367,20.106,LARS
-0.538,-17.087,41.421,LARS2
-15.923,-25.548,15.762,LAS1L
-20.894,-18.52,23.608,LASP1
22.253,-18.218,-20.397,LAT
17.946,-18.694,-10.944,LAT2
-25.136,-10.048,7.974,LATS1
-18.706,-1.134,-9.19,LATS2
21.713,-17.505,-20.593,LAX1
-9.092,10.617,-15.902,LAYN
0.102,-1.86,22.554,LBH
4.787,-7.725,12.835,LBHD1
-14.494,-13.544,-18.273,LBP
-13.962,-28.516,16.77,LBR
10.219,21.494,-21.15,LBX1
17.852,14.043,-22.649,LBX2
-2.766,1.753,-8.506,LCA5
10.701,9.223,9.37,LCA5L
-14.869,-10.639,-22.838,LCAT
22.477,-18.388,-20.515,LCK
-18.131,-6.706,-0.426,LCLAT1
-11.596,-1.046,8.969,LCMT1
-0.681,-7.101,-8.625,LCMT2
20.59,-11.283,-15.891,LCN2
-1.613,-6.728,4.935,LCOR
-4.262,-5.03,11.561,LCORL
12.751,-23.812,1.028,LCP1
16.943,-22.797,-5.346,LCP2
7.116,14.136,-19.255,LCT
8.696,20.811,-30.121,LCTL
-8.574,-17.045,17.358,LDAH
-27.17,-11.83,3.976,LDB1
-8.338,16.208,3.762,LDB2
-22.87,21.623,-13.324,LDB3
-4.86,-19.388,39.555,LDHA
-1.259,24.28,-21.012,LDHAL6B
-19.076,2.011,22.993,LDHB
0.738,28.776,-26.238,LDHC
-13.02,-10.818,-17.968,LDHD
-22.713,-15.147,7.279,LDLR
-1.422,-6.256,5.797,LDLRAD3
-4.939,0.419,-8.305,LDLRAD4
-11.995,-16.184,-5.21,LDLRAP1
8.829,25.202,-12.915,LDOC1
-12.148,19.126,6.198,LDOC1L
-14.847,-12.568,-30.212,LEAP2
9.698,8.833,-24.445,LECT1
-16.363,-12.816,-29.376,LECT2
7.113,-3.484,12.813,LEF1
-3.392,19.486,-31.305,LEFTY1
-3.669,19.928,-31.611,LEFTY2
-0.019,8.598,-7.978,LEKR1
8.609,17.466,5.437,LEMD1
-12.972,-8.677,-4.99,LEMD2
-14.787,-6.456,-0.966,LEMD3
29.351,20.992,-6.122,LENEP
-5.024,-12.039,-3.268,LENG1
-23.282,-16.57,23.24,LENG8
0.272,-4.9,-5.037,LENG9
-11.696,-25.513,3.999,LEO1
-0.964,13.968,-23.314,LEP
6.343,3.831,5.279,LEPR
-20.035,-18.153,12.76,LEPROT
-8.038,-19.922,19.161,LEPROTL1
-14.341,-14.317,21.597,LETM1
4.816,-1.717,5.756,LETM2
-17.037,-13.597,4.041,LETMD1
3.854,26.08,-27.013,LEXM
10.076,-14.19,-10.831,LFNG
-26.118,-20.254,14.064,LGALS1
6.978,15.937,-0.473,LGALS12
-2.868,-3.92,-34.216,LGALS2
10.8,-16.651,-6.541,LGALS3
10.389,-24.046,0.273,LGALS3BP
-2.676,-4.511,-31.489,LGALS4
0.395,7.508,-38.187,LGALS7
-18.822,-15.153,8.581,LGALS8
10.566,-24.393,-0.088,LGALS9
-18.277,1.398,3.073,LGALSL
-0.151,5.97,29.925,LGI1
-9.132,20.229,7.195,LGI2
-2.607,23.291,17.422,LGI3
-6.928,23.895,-4.713,LGI4
-10.604,-3.958,27.7,LGMN
0.7,-9.909,11.695,LGR4
10.746,4.141,12.713,LGR5
8.99,5.337,11.239,LGR6
7.872,26.015,-25.675,LHB
15.384,-3.498,-21.658,LHCGR
-18.496,5.31,-13.687,LHFP
12.363,25.157,-18.137,LHFPL1
-13.452,-3.195,-6.797,LHFPL2
-5.361,26.951,1.612,LHFPL3
3.339,0.874,22.438,LHFPL4
-2.298,30.032,-3.826,LHFPL5
-9.879,-8.993,-16.2,LHPP
5.001,23.738,-9.065,LHX1
-6.809,22.849,-1.609,LHX2
12.679,24.086,-13.767,LHX3
13.355,26.643,-8.237,LHX4
13.572,15.979,10.791,LHX5
-2.993,16.153,4.773,LHX6
8.329,24.915,-30.875,LHX8
8.345,16.162,7.292,LHX9
-7.32,-22.338,13.681,LIAS
-8.44,9.191,-13.663,LIF
-22.157,-3.811,11.332,LIFR
-2.442,-33.188,-7.809,LIG1
-21.099,-11.638,8.795,LIG3
-2.234,-2.559,-6.004,LIG4
9.049,-0.022,-25.984,LILRA5
18.552,-11.423,-16.63,LILRA6
-27.862,-13.201,10.772,LIMA1
-15.659,6.875,11.858,LIMCH1
-24.124,-18.012,7.055,LIMD1
-16.315,-24.221,11.744,LIMD2
2.767,-7.694,-4.097,LIME1
-12.302,-5.635,-3.131,LIMK1
-20.359,-8.012,26.401,LIMK2
-25.694,-19.789,14.253,LIMS1
-13.166,2.885,-22.002,LIMS2
-4.314,19.852,-34.197,LIN28A
-5.457,9.247,-9.228,LIN28B
-4.053,-17.688,-0.244,LIN37
-2.472,-9.169,-0.442,LIN52
-4.616,-16.196,-6.807,LIN54
-11.882,17.686,9.396,LIN7A
-8.212,25.874,5.803,LIN7B
-14.377,-16.41,29.417,LIN7C
6.929,-7.739,14.211,LIN9
-9.739,17.992,12.017,LINGO1
-5.937,25.759,6.927,LINGO2
-7.113,25.596,2.023,LINGO3
7.947,10.713,-14.458,LINGO4
-0.679,-8.614,-1.954,LINS1
-18.706,-15.119,-2.256,LIPA
-17.352,-13.131,-25.59,LIPC
-5.35,-4.648,34.015,LIPE
-5.408,-0.835,-22.903,LIPG
11.227,6.624,3.475,LIPH
2.165,8.73,-37.136,LIPM
20.433,-0.354,-20.679,LIPN
1.246,-0.85,-11.616,LIPT1
1.01,-4.313,-11.993,LIPT2
-24.14,-20.023,12.592,LITAF
6.964,4.441,16.674,LIX1
-17.026,2.241,-5.759,LIX1L
-24.147,-3.348,0.553,LLGL1
-5.375,-5.264,-24.295,LLGL2
-6.406,-25.527,19.812,LLPH
-22.092,-18.995,17.543,LMAN1
14.104,15.206,-16.381,LMAN1L
-18.739,-18.674,29.603,LMAN2
-3.046,-4.656,26.116,LMAN2L
-8.259,1.537,5.013,LMBR1
-5.559,-6.578,-9.544,LMBR1L
-8.659,-6.76,34.676,LMBRD1
-5.002,-4.954,6.236,LMBRD2
-11.323,10.419,-17.422,LMCD1
0.287,-8.845,9.31,LMF1
-11.867,-19.616,-0.44,LMF2
-2.51,2.859,-3.12,LMLN
-28.428,-13.333,17.074,LMNA
-2.297,-31.472,-8.923,LMNB1
-8.183,-22.318,-4.674,LMNB2
3.481,26.985,-18.482,LMNTD1
4.077,5.176,-18.867,LMNTD2
0.333,18.119,-1.966,LMO1
16.549,-22.043,-10.3,LMO2
-10.24,25.446,9.054,LMO3
-23.734,0.202,14.402,LMO4
-23.751,1.003,0.088,LMO7
-11.318,11.323,-16.775,LMOD1
-22.602,23.67,-15.574,LMOD2
-22.317,23.756,-15.56,LMOD3
-24.177,-5.393,11.349,LMTK2
-11.685,21.808,3.646,LMTK3
14.207,16.506,7.255,LMX1A
5.339,21.919,-11.029,LMX1B
-19.917,-9.03,4.056,LNPEP
-3.962,14.737,-5.411,LNX1
-12.3,-8.527,-8.036,LNX2
-20.614,-22.881,11.705,LONP1
-14.791,-19.287,20.165,LONP2
1.854,-2.97,10.518,LONRF1
-14.114,20.682,14.168,LONRF2
-0.982,-0.001,-16.429,LONRF3
0.589,8.237,-36.742,LOR
-17.611,7.61,-13.581,LOX
7.477,28.616,-23.239,LOXHD1
-17.495,7.5,-13.636,LOXL1
3.191,-0.856,15.32,LOXL2
-12.423,5.812,-13.077,LOXL3
-9.408,12.319,-15.219,LOXL4
-19.339,9.477,-3.35,LPAR1
-1.648,0.901,-11.85,LPAR2
10.795,16.824,1.317,LPAR3
-10.799,10.797,-13.319,LPAR4
8.634,6.308,-18.924,LPAR5
4.375,-5.64,14.651,LPAR6
-9.828,-3.766,18.303,LPCAT1
17.266,-14.756,-10.361,LPCAT2
-22.496,-19.779,8.979,LPCAT3
-7.127,1.492,-1.096,LPCAT4
-24.882,-6.99,22.257,LPGAT1
-22.462,-4.324,2.938,LPIN1
-16.754,-4.507,17.696,LPIN2
-5.329,-1.286,-26.212,LPIN3
-12.074,-5.879,25.604,LPL
10.244,21.756,-16.804,LPO
-12.993,-5.807,24.578,LPP
18.03,-19.726,-11.999,LPXN
5.635,-0.909,-27.126,LRAT
-13.053,-4.146,18.776,LRBA
-9.822,-10.231,-4.93,LRCH1
-9.436,17.396,2.7,LRCH2
-20.208,-8.948,4.248,LRCH3
-12.005,-23.5,-3.759,LRCH4
-6.032,11.862,-3.349,LRFN1
-1.499,27.234,-0.892,LRFN2
-4.55,15.495,-5.914,LRFN3
-10.458,7.934,-2.865,LRFN4
-8.879,18.423,11.627,LRFN5
-16.829,-8.952,-23.416,LRG1
-5.182,26.097,-19.923,LRGUK
-2.69,-6.873,14.357,LRIF1
-21.514,-3.165,-2.618,LRIG1
-4.106,-4.698,11.538,LRIG2
-11.068,5.336,-11.941,LRIG3
10.132,-0.159,-30.084,LRIT1
10.22,0.077,-30.105,LRIT2
17.513,-23.712,-8.651,LRMP
-25.828,-8.695,23.205,LRP1
-24.71,-18.608,6.716,LRP10
-15.619,17.719,10.224,LRP11
-13.656,-1.394,0.226,LRP12
-8.478,22.393,12,LRP1B
7.069,-0.75,6.029,LRP2
3.895,9.708,-17.13,LRP2BP
-11.446,17.78,4.107,LRP3
-4.253,-2.414,31.745,LRP4
-9.858,-6.28,20.668,LRP5
-17.155,-10.444,28.289,LRP6
-13.516,10.007,9.597,LRP8
-17.174,-9.151,37.687,LRPAP1
-20.325,-18.346,20.537,LRPPRC
0.289,-25.504,-12.173,LRR1
-4.153,-4.369,-10.824,LRRC1
-20.489,22.488,-17.727,LRRC10
-8.603,28.251,-7.615,LRRC10B
-9.211,-15.956,2.952,LRRC14
14.108,20.178,6.333,LRRC14B
-4.452,13.559,-18.235,LRRC15
-4.536,-5.628,7.917,LRRC16A
4.581,0.278,18.515,LRRC17
-1.742,24.495,-19.627,LRRC18
14.648,16.665,2.916,LRRC19
8.381,6.578,10.029,LRRC2
4.11,-3.16,8.045,LRRC20
-3.814,27.092,-18.7,LRRC23
-8.128,-3.075,-3.513,LRRC24
17.932,-13.803,-13.546,LRRC25
-0.687,1.396,-33.645,LRRC26
9.489,6.85,8.118,LRRC27
2.546,-4.43,11.435,LRRC28
-0.136,5.005,-14.137,LRRC29
-14.666,-15.562,-18.869,LRRC3
0.444,-3.211,-31.564,LRRC31
-16.47,4.538,-13.561,LRRC32
-2.006,22.982,-31.101,LRRC34
-1.877,28.265,-19.332,LRRC36
4.185,25.135,-13.733,LRRC38
8.566,6.106,9.92,LRRC39
-3.474,26.626,-1.559,LRRC3B
-10.592,24.18,7.339,LRRC4
-12.672,-22.906,3.592,LRRC40
-6.927,-9.998,19.201,LRRC41
-5.867,-19.553,-1.707,LRRC42
-1.023,29.733,-19.169,LRRC43
-11.016,-11.911,-2.136,LRRC45
-3.727,25.519,-18.787,LRRC46
-22.982,-9.588,-1.064,LRRC47
-13.494,14.458,7.489,LRRC49
-8.833,22.773,11.519,LRRC4B
-11.954,22.734,12.363,LRRC4C
-2.483,26.997,0.126,LRRC55
-1.115,1.425,-11.191,LRRC56
-3.542,-8.871,0.185,LRRC57
-9.239,-12.287,37.191,LRRC58
-20.044,-21.405,26.493,LRRC59
-4.407,28.713,-18.468,LRRC6
2.383,-5.13,5.25,LRRC61
2.16,28.258,-22.4,LRRC63
-0.151,-1.237,-34.592,LRRC66
6.033,27.379,-22.191,LRRC69
-8.754,18.511,12.004,LRRC7
7.553,11.352,1.103,LRRC71
-6.243,22.757,1.262,LRRC73
13.598,7.568,11.608,LRRC74B
-2.046,-3.464,-11.079,LRRC75A
-4.044,15.972,5.147,LRRC75B
-6.282,-3.661,32.485,LRRC8A
-18.13,3.043,8.527,LRRC8B
-18.137,-8.592,5.604,LRRC8C
-12.755,-6.423,26.596,LRRC8D
12.302,7.804,8.962,LRRC8E
-4.682,26.63,-19.095,LRRC9
-2.406,-3.97,5.77,LRRCC1
2.909,23.642,-19.691,LRRD1
-19.483,-11.053,17.348,LRRFIP1
-20.103,-15.045,7.484,LRRFIP2
-4.315,28.767,-18.512,LRRIQ1
-3.726,22.863,-21.076,LRRIQ3
2.31,26.283,-26.921,LRRIQ4
9.564,-19.869,-6.361,LRRK1
-12.778,-0.587,-1.673,LRRK2
-3.584,23.031,16.371,LRRN1
-10.762,23.477,7.977,LRRN2
-9.242,20.903,8.007,LRRN3
-2.569,16.882,-29.038,LRRN4
12.312,4.458,15.375,LRRN4CL
-8.925,25.765,7.975,LRRTM1
-8.492,21.934,11.985,LRRTM2
-8.331,19.288,10.863,LRRTM3
-6.4,26.189,7.768,LRRTM4
-8.893,-2.384,-3.547,LRSAM1
3.906,5.133,29.015,LRTM1
-7.673,24.967,2.059,LRTM2
-8.199,-28.334,8.562,LRWD1
-14.104,19.257,16.987,LSAMP
-3.643,-9.304,23.502,LSG1
-3.989,-23.451,7.839,LSM1
-1.716,-19.822,1.012,LSM10
-0.873,-4.135,10.232,LSM11
-4.087,-10.877,28.578,LSM12
-26.102,-11.497,15.245,LSM14A
-24.158,-7.297,1.035,LSM14B
6.062,-23.145,15.23,LSM2
-6.998,-26.271,18.75,LSM3
-14.142,-27.265,10.397,LSM4
-2.99,-25.007,5.048,LSM5
-7.137,-24.627,22.227,LSM6
-4.704,-24.449,17.894,LSM7
-6.667,-25.765,19.579,LSM8
-19.921,23.961,-16.907,LSMEM1
16.276,-22.98,-6.483,LSP1
-6.415,-5.131,-25.007,LSR
-15.709,-8.743,15.563,LSS
15.271,-17.625,-13.412,LST1
22.924,-14.957,-23.423,LTA
-16.474,-26.116,13.365,LTA4H
17.969,-23.417,-12.325,LTB
8.055,3.682,-27.902,LTB4R2
3.143,-0.475,16.497,LTBP1
-15.577,8.357,-13.956,LTBP2
-15.758,-2.713,-7.313,LTBP3
-18.81,2.42,-12.212,LTBP4
-15.414,-12.071,-13.258,LTBR
17.331,-11.519,-13.461,LTC4S
20.343,-11.18,-16.087,LTF
0.457,23.668,-3.14,LTK
-23.584,-10.186,17.142,LTN1
-12.987,-27.384,7.094,LTV1
-14.612,-14.228,29.782,LUC7L
-9.46,-12.816,37.526,LUC7L2
-10.366,-11.564,36.338,LUC7L3
-13.413,9.347,-16.244,LUM
-3.923,11.839,5.913,LURAP1
-8.189,-4.697,-21.67,LURAP1L
-27.599,-12.279,17.412,LUZP1
-7.954,23.014,12.504,LUZP2
10.415,18.485,-21.175,LVRN
-6.148,-17.908,-0.679,LXN
17.93,-15.307,-25.233,LY6D
-0.436,-31.746,18.876,LY6E
10.979,7.261,-18.829,LY6G5B
14.261,7.593,7.375,LY6G6C
4.202,13.96,-21.484,LY6G6D
-0.865,13.142,-31.348,LY6G6E
10.966,25.63,-16.17,LY6G6F
-9.723,18.925,10.99,LY6H
1.172,24.797,-21.989,LY6K
5.789,-13.615,-10.798,LY75
18.249,-17.21,-10.547,LY86
17.999,-20.121,-12.256,LY9
