x,y,z,samples
-6.469,7.267,-12.614,2563577
-6.244,7.517,-12.641,2563578
-6.709,6.939,-12.979,2563579
-8.668,4.236,-15.541,2563580
-9.121,3.472,-15.993,2563581
-6.319,7.486,-12.666,2563582
-6.469,7.396,-12.594,2563583
-6.276,7.544,-12.677,2563584
-6.307,7.453,-12.626,2563585
-6.288,7.512,-12.667,2563586
-6.283,7.453,-12.614,2563588
-6.279,7.51,-12.651,2563589
-6.365,7.508,-12.73,2563590
-6.278,7.554,-12.683,2563591
-6.288,7.452,-12.594,2563592
-6.554,7.185,-12.706,2563593
-6.297,7.526,-12.683,2563594
-6.295,7.534,-12.686,2563595
-8.144,4.513,-11.675,2563596
-6.289,7.537,-12.679,2563597
-8.114,4.422,-11.596,2563598
-6.309,7.546,-12.708,2563600
-6.292,7.546,-12.685,2563601
-6.283,7.485,-12.627,2563602
-6.258,7.606,-12.709,2563604
-6.313,7.51,-12.676,2563605
-6.425,7.243,-12.564,2563606
-8.763,4.665,-13.811,2563607
-6.309,7.534,-12.687,2563608
-6.336,7.498,-12.691,2563609
-6.399,7.395,-12.735,2563610
-6.398,7.412,-12.689,2563611
-6.286,7.546,-12.685,2563613
-6.326,7.572,-12.72,2563615
-6.339,7.565,-12.72,2563616
-6.382,7.403,-12.703,2563617
-6.347,7.489,-12.702,2563618
-6.301,7.532,-12.685,2563619
-9.255,3.559,-10.606,2563620
-13.87,12.003,1.181,2563621
-6.311,7.59,-12.714,2563622
-6.264,7.614,-12.707,2563623
-6.344,7.594,-12.734,2563624
-6.271,7.491,-12.629,2563625
-7.855,5.005,-11.956,2563626
12.314,-12.611,-6.954,2563698
12.373,-12.579,-6.953,2563699
12.208,-12.665,-7.03,2563700
12.201,-12.463,-7.083,2563701
12.144,-12.555,-7.1,2563702
12.14,-12.441,-7.14,2563703
-2.092,0.466,1.758,2563704
-8.4,11.765,-4.389,2563705
-12.671,7.007,6.067,2563706
-12.649,6.839,6.035,2563707
-12.606,6.624,5.981,2563708
6.027,-13.492,-10.218,2564636
6.015,-13.492,-10.224,2564637
6.025,-13.489,-10.225,2564638
6.026,-13.491,-10.219,2564639
6.026,-13.489,-10.225,2564640
6.033,-13.49,-10.215,2564641
6.022,-13.488,-10.227,2564642
6.006,-13.495,-10.225,2564643
6.004,-13.509,-10.206,2564644
6.011,-13.495,-10.224,2564645
6.017,-13.492,-10.224,2564646
6.013,-13.492,-10.226,2564647
6.037,-13.493,-10.208,2564648
6.031,-13.492,-10.214,2564649
6.028,-13.49,-10.22,2564650
6.038,-13.486,-10.219,2564651
6.041,-13.492,-10.207,2564652
6.04,-13.493,-10.207,2564653
14.665,-11.563,-11.029,2564672
14.662,-11.558,-11.01,2564673
14.663,-11.564,-11.038,2564674
14.663,-11.561,-11.023,2564675
14.673,-11.571,-11.065,2564676
14.672,-11.571,-11.061,2564678
14.672,-11.571,-11.061,2564679
14.663,-11.563,-11.03,2564680
14.662,-11.556,-11.014,2564681
14.664,-11.562,-11.026,2564682
14.67,-11.572,-11.057,2564684
14.669,-11.57,-11.049,2564685
14.669,-11.57,-11.05,2564686
14.666,-11.569,-11.04,2564687
-4.584,-0.156,15.395,2564758
-4.573,-0.176,15.413,2564759
-4.615,-0.145,15.389,2564760
-4.453,-0.27,15.509,2564761
-5.124,0.335,14.942,2564762
-5.105,0.327,14.949,2564763
-5.179,0.369,14.915,2564765
11.69,-12.936,-7.466,2564792
11.75,-12.927,-7.428,2564793
11.695,-12.909,-7.493,2564794
11.985,-12.969,-7.29,2564795
11.806,-12.96,-7.29,2564796
11.778,-12.962,-7.317,2564797
-18.597,9.979,3.624,2565655
-18.597,9.983,3.616,2565656
-18.604,9.969,3.615,2565657
-18.606,9.97,3.611,2565658
-18.602,9.977,3.605,2565659
-18.608,9.966,3.609,2565660
-18.595,9.981,3.633,2565661
-18.605,9.97,3.611,2565662
-18.643,9.922,3.549,2565663
-18.643,9.917,3.553,2565664
-18.619,9.95,3.594,2565665
-18.651,9.903,3.552,2565666
-18.593,9.986,3.625,2565668
-18.598,9.976,3.62,2565669
1.277,-5.269,-21.166,2565671
1.246,-5.305,-21.161,2565672
1.204,-5.378,-21.169,2565673
1.303,-5.245,-21.187,2565674
1.351,-5.161,-21.176,2565675
1.671,-4.771,-21.548,2565676
1.668,-4.774,-21.512,2565677
1.673,-4.766,-21.536,2565678
1.651,-4.789,-21.478,2565679
1.661,-4.78,-21.475,2565680
1.613,-4.84,-21.459,2565681
1.452,-5.105,-21.175,2565682
1.493,-5.078,-21.133,2565683
1.492,-5.073,-21.142,2565684
1.456,-5.1,-21.15,2565685
1.504,-5.066,-21.126,2565686
2.464,-3.689,-23.721,2565687
2.469,-3.712,-23.672,2565688
2.457,-3.742,-23.634,2565689
2.451,-3.695,-23.594,2565690
2.474,-3.705,-23.684,2565691
1.463,-5.084,-21.173,2565692
2.497,-3.698,-23.761,2565693
2.488,-3.686,-23.746,2565694
2.486,-3.695,-23.679,2565695
2.492,-3.702,-23.753,2565696
2.497,-3.7,-23.769,2565697
0.644,-15.985,-7.78,2565726
0.651,-15.995,-7.759,2565727
0.651,-15.996,-7.759,2565728
0.647,-15.99,-7.77,2565729
0.651,-15.998,-7.757,2565730
0.647,-15.991,-7.77,2565731
0.622,-15.96,-7.82,2565732
0.651,-15.995,-7.76,2565734
-18.505,7.216,-17.028,2566880
-18.473,7.224,-16.871,2566882
-18.486,7.235,-17.003,2566884
-18.385,7.148,-16.424,2566886
-18.395,7.173,-16.473,2566888
-18.456,7.249,-16.886,2566890
-5.398,10.254,-1.391,2566892
-5.409,10.252,-1.397,2566894
-5.414,10.243,-1.395,2566896
-5.396,10.263,-1.394,2566898
-5.381,10.271,-1.384,2566902
-2.791,-0.697,13.699,2570475
-2.787,-0.707,13.699,2570476
-2.766,-0.703,13.661,2570477
-2.804,-0.686,13.726,2570478
-2.803,-0.694,13.727,2570479
-2.809,-0.687,13.728,2570480
-2.803,-0.693,13.702,2570481
-2.798,-0.694,13.698,2570482
-2.8,-0.694,13.698,2570483
-2.814,-0.685,13.737,2570484
-2.811,-0.698,13.726,2570485
-2.823,-0.673,13.764,2570486
-10.104,4.608,-12.046,2570543
-9.249,5.411,-13.718,2570544
-9.238,5.426,-13.65,2570545
-9.106,5.252,-13.696,2570546
-9.191,5.367,-13.938,2570547
-8.98,3.637,-10.337,2570548
-9.269,5.43,-13.733,2570549
-9.218,5.365,-13.525,2570550
-9.307,5.437,-13.558,2570551
-10.012,4.689,-12.152,2570552
-9.243,5.483,-13.682,2570553
-9.184,5.356,-13.627,2570554
-9.181,5.359,-13.963,2570555
-8.841,4.225,-11.113,2570556
-10.166,4.675,-11.95,2570557
-9.116,5.3,-13.575,2570559
-9.28,5.404,-13.897,2570560
-9.229,3.61,-11.21,2570561
-9.282,5.361,-13.572,2570562
-8.943,5.079,-13.419,2570563
-9.64,4.485,-11.861,2570564
-9.174,5.584,-13.456,2570565
-9.2,5.379,-13.676,2570566
-10.038,4.425,-11.861,2570567
-10.24,4.674,-11.678,2570568
-8.688,4.053,-10.923,2570569
-9.09,3.238,-10.118,2570570
-10.104,4.491,-11.903,2570571
-9.472,5.101,-12.946,2570572
-9.178,5.314,-13.884,2570573
-9.102,5.054,-13.248,2570574
-9.154,5.36,-13.908,2570575
-9.017,3.358,-10.251,2570577
-9.179,3.177,-10.017,2570578
-9.043,5.35,-13.719,2570579
-9.163,5.324,-13.996,2570580
-10.032,4.524,-12.077,2570582
-9.973,4.64,-12.27,2570583
-9.125,5.187,-13.036,2570584
-8.956,5.149,-13.475,2570585
-9.171,5.358,-13.719,2570587
-9.132,5.344,-13.704,2570588
-2.829,-10.075,9.011,2570589
-9.663,3.612,-11.124,2570590
-8.932,5.2,-13.563,2570592
-9.16,5.317,-13.775,2570594
-9.041,5.265,-13.563,2570595
-9.342,5.441,-13.48,2570596
-10.113,4.565,-12.011,2570597
-9.149,5.298,-13.683,2570598
-9.255,5.423,-13.705,2570599
-10.405,4.256,-11.473,2570600
-10.055,4.65,-12.128,2570601
-9.305,5.202,-13.363,2570602
-9.167,3.185,-10.056,2570603
-9.352,5.481,-13.599,2570604
-9.189,3.205,-10.072,2570606
-10.485,4.875,-12.237,2570607
-8.933,5.139,-13.451,2570608
-9.721,3.511,-10.818,2570609
-9.159,3.127,-10.032,2570611
-8.987,5.206,-13.673,2570613
-9.522,3.625,-10.732,2570615
-10.389,4.617,-11.857,2570616
-10.219,4.492,-11.991,2570617
-9.84,3.992,-11.412,2570618
-9.969,4.211,-11.773,2570619
-8.712,4.615,-12.419,2570620
-10.223,4.461,-11.821,2570621
-9.855,4.172,-11.956,2570622
-10.227,4.169,-11.601,2570624
-9.554,3.64,-10.706,2570625
-10.109,4.143,-11.421,2570626
-9.843,4.258,-11.684,2570627
-9.744,3.879,-11.823,2570629
-8.504,4.513,-13.257,2570630
-9.564,3.944,-11.445,2570632
-9.766,3.788,-11.306,2570635
-9.948,4.144,-11.657,2570637
-10.422,4.683,-11.889,2570639
-9.594,4.149,-14.547,2570640
-9.364,3.956,-10.828,2570642
-9.112,2.983,-9.973,2570645
-10.471,4.687,-11.834,2570646
-9.866,4.19,-11.282,2570647
-9.764,3.851,-11.407,2570649
-10.351,4.605,-11.927,2570651
-9.155,3.35,-10.291,2570652
-9.607,3.835,-11.654,2570653
-9.688,4.012,-11.526,2570654
-10.318,4.671,-11.821,2570655
-9.461,4.138,-11.052,2570657
-10.599,5.138,-12.226,2570658
-10.207,4.466,-11.83,2570659
-10.312,4.597,-11.908,2570661
-10.246,4.112,-11.871,2570664
-10.185,4.681,-12.067,2570667
-10.438,4.581,-11.823,2570668
-9.053,2.908,-10.066,2570670
-9.399,4.177,-11.523,2570671
-10.532,4.907,-12.081,2570674
-9.494,3.924,-11.363,2570675
-9.643,4.076,-11.615,2570678
-10.005,4.086,-11.649,2570680
-10.449,5.002,-12.319,2570681
-8.837,3.297,-12.119,2570682
-10.161,4.618,-12.021,2570683
-8.572,4.561,-12.924,2570684
-10.234,4.784,-12.136,2570685
-10.303,4.294,-11.736,2570687
-10.177,5.347,-12.551,2570689
-10.56,5.045,-12.145,2570690
-9.722,3.985,-11.206,2570692
-10.349,4.686,-12.195,2570696
-10.404,5.045,-12.452,2570697
-9.291,4.223,-11.677,2570698
-6.772,6.667,-12.153,2570699
-10.427,5.108,-12.335,2570701
-9.406,5.576,-13.477,2570702
-8.632,4.684,-13.07,2570703
-9.969,4.44,-11.959,2570704
-9.93,4.408,-12.196,2570705
-10.565,5.275,-12.333,2570706
-10.166,4.59,-11.755,2570708
-10.029,4.102,-11.459,2570709
-8.648,4.246,-11.612,2570711
-9.481,3.909,-11.403,2570712
-9.368,5.426,-13.053,2570714
-9.565,5.439,-13.153,2570715
-9.88,4.36,-12.066,2570716
-8.374,4.778,-14.458,2570717
-10.238,5.395,-12.637,2570718
-9.555,3.52,-10.694,2570719
-10.192,5.091,-11.857,2570723
-10.138,4.784,-11.886,2570724
-10.076,4.328,-11.649,2570726
-9.927,4.906,-12.427,2570727
-9.662,4.461,-14.405,2570728
-10.173,5.236,-12.555,2570730
-9.258,5.5,-13.242,2570731
-10.418,4.891,-12.103,2570732
-9.069,5.412,-13.008,2570733
-9.664,4.393,-11.253,2570734
-9.338,5.226,-13.082,2570736
-9.842,4.741,-12.288,2570737
-10.014,4.832,-11.206,2570740
-8.949,3.824,-10.941,2570741
-8.898,3.723,-10.957,2570742
-9.581,5.11,-12.389,2570743
-8.879,3.596,-10.606,2570744
-8.519,4.192,-11.553,2570745
-8.236,3.999,-11.89,2570747
-8.234,4.029,-12.013,2570748
-10.049,5.498,-13.05,2570751
-9.073,4.049,-15.169,2570752
-8.921,3.997,-15.472,2570754
-9.977,4.757,-11.765,2570755
-9.961,5.031,-11.523,2570756
-10.249,5.299,-12.237,2570759
-9.856,4.325,-11.655,2570760
-9.521,5.521,-13.176,2570762
-10.203,5.341,-12.41,2570763
-9.319,5.615,-12.874,2570765
-8.87,4.926,-12.232,2570766
-8.006,4.527,-13.782,2570768
-9.021,3.459,-10.548,2570769
-9.085,3.215,-10.173,2570772
-9.269,5.248,-12.401,2570773
-9.172,3.496,-10.467,2570775
-9.239,4.314,-12.036,2570776
-10.001,5.436,-12.925,2570779
-9.505,4.938,-11.731,2570781
-9.503,5.015,-11.712,2570782
-9.767,5.822,-13.084,2570784
-9.436,4.905,-11.794,2570785
-10.211,5.499,-12.615,2570786
-9.683,5.041,-11.78,2570787
-9.249,5.876,-12.882,2570788
-9.774,5.628,-12.745,2570790
-9.266,5.788,-12.876,2570791
-10.136,5.531,-12.598,2570792
-9.765,5.726,-13.052,2570793
-9.132,5.544,-12.705,2570794
-9.177,5.753,-13.051,2570795
-10.501,5.312,-12.022,2570796
-6.809,6.969,-12.175,2570797
-9.169,5.672,-12.857,2570799
-9.382,5.74,-12.799,2570802
-10.068,4.744,-12.001,2570803
-10.091,5.56,-12.723,2570804
-9.178,5.698,-12.772,2570805
-9.562,5.863,-13.105,2570807
-9.054,5.638,-12.828,2570808
-9.625,4.5,-11.574,2570809
-9.325,5.954,-13.05,2570810
-9.303,5.664,-12.813,2570811
-9.313,5.89,-13.069,2570812
-9.673,5.617,-12.779,2570813
-9.513,5.14,-11.94,2570815
-9.349,3.394,-10.174,2570816
-9.397,5.655,-12.792,2570819
-10.023,5.283,-11.876,2570820
-9.392,4.916,-11.74,2570821
-10.109,5.366,-11.96,2570822
-9.251,5.38,-12.503,2570824
-10.034,5.247,-11.983,2570825
-9.007,5.47,-12.659,2570827
-9.57,4.287,-11.115,2570828
-9.612,4.618,-11.5,2570830
-9.175,5.334,-12.47,2570831
-9.589,4.909,-11.596,2570832
-9.424,5.019,-11.723,2570833
-9.175,4.947,-11.849,2570835
-9.668,4.879,-11.511,2570836
-9.2,3.355,-10.191,2570837
-9.909,4.809,-12.124,2570838
-9.706,4.251,-11.519,2570839
-10.298,4.574,-11.865,2570840
-9.087,3.428,-10.268,2570841
-9.088,3.29,-10.203,2570842
-9.731,4.799,-12.469,2570844
-9.152,3.233,-10.115,2570845
-10.407,5.064,-12.464,2570846
-9.499,3.636,-10.772,2570847
-10.28,5.283,-12.697,2570848
-9.89,4.402,-11.61,2570849
-9.364,5.191,-12.388,2570851
-9.047,5.073,-12.323,2570852
-7.942,4.63,-13.447,2570854
-9.191,5.439,-12.881,2570855
-9.177,3.476,-10.38,2570857
-9.111,3.389,-10.322,2570859
-9.521,4.214,-11.439,2570860
-9.156,3.29,-10.172,2570861
-9.103,3.341,-10.251,2570862
-9.12,3.094,-10.017,2570863
-9.076,5.094,-12.732,2570864
-9.021,5.312,-13.07,2570865
-8.554,4.982,-13.3,2570866
-9.107,3.506,-10.418,2570867
-10.336,5.476,-12.69,2570869
-9.756,5.286,-11.937,2570870
-8.762,4.519,-11.714,2570871
-9.685,4.64,-11.773,2570873
-10.341,4.981,-12.229,2570874
-9.757,4.472,-11.543,2570875
-9.775,5.444,-13.089,2570879
-9.556,4.029,-11.161,2570880
-9.45,4.074,-11.348,2570882
-7.867,4.705,-13.295,2570883
-10.201,4.477,-11.844,2570884
-9.798,5.486,-13.018,2570885
-9.884,4.576,-12.202,2570886
-9.089,3.256,-10.128,2570888
-9.34,3.952,-11.349,2570890
-9.144,3.155,-10.045,2570891
-9.511,4.034,-11.172,2570892
-9.191,4.895,-11.909,2570893
-9.722,4.325,-11.396,2570894
-10.317,5.219,-12.603,2570897
-9.645,5.253,-13.07,2570898
-8.408,4.857,-14.597,2570900
-4.916,-2.404,-1.626,2570901
-10.523,5.361,-12.463,2570902
-9.11,3.537,-10.703,2570904
-7.425,3.377,-11.156,2570905
-9.796,5.631,-13.099,2570907
-10.565,5.447,-12.357,2570908
-9.674,5.679,-13.287,2570909
-10.388,5.163,-12.284,2570910
-10.514,5.064,-12.284,2570911
-7.348,4.111,-13.242,2570912
-10.458,5.099,-12.226,2570914
-9.06,4.961,-12.037,2570915
-10.298,5.266,-12.355,2570916
-9.937,5.294,-12.712,2570919
-9.503,3.74,-10.759,2570920
-9.108,2.999,-9.872,2570921
-10.45,5.039,-12.257,2570924
-8.889,4.242,-11.381,2570925
-10.369,5.1,-12.183,2570927
-9.032,2.932,-9.912,2570928
-10.625,5.205,-12.157,2570931
-10.545,4.993,-11.978,2570932
-7.522,3.37,-11.224,2570934
-9.417,3.64,-10.793,2570935
-10.698,5.631,-12.437,2570936
-10.549,5.298,-12.411,2570937
-9.001,2.931,-9.934,2570938
-17.786,18.323,9.819,2570939
-8.738,2.043,-10.354,2570940
-7.737,3.494,-11.185,2570941
-9.403,3.633,-10.619,2570942
-8.636,3.79,-11.077,2570943
-10.182,5.887,-12.806,2570944
-10.992,5.631,-11.644,2570945
-7.786,3.364,-11.073,2570946
-10.51,5.074,-11.925,2570947
-8.934,4.635,-11.482,2570949
-10.502,5.401,-12.193,2570950
-9.443,3.566,-10.499,2570951
-10.407,4.807,-11.909,2570952
-9.123,4.793,-11.616,2570953
-10.448,5.467,-12.581,2570954
-10.476,5.119,-12.397,2570955
-5.714,-2.11,-1.72,2570956
-9.587,4.684,-11.271,2570958
-9.027,2.96,-9.902,2570959
-3.785,3.588,-7.538,2570961
-5.776,-2.114,-1.729,2570962
-10.033,5.338,-12.799,2570963
-8.866,3.797,-10.596,2570964
-9.947,5.295,-12.567,2570965
-8.864,3.992,-11.097,2570966
-9.785,5.707,-13.367,2570967
-10.571,4.874,-12.022,2570968
-9.328,4.513,-11.211,2570969
-9.281,3.405,-10.291,2570970
-9.801,5.599,-13.233,2570971
-10.567,4.99,-11.973,2570972
-10.142,5.129,-12.473,2570973
-9.46,4.017,-11.038,2570974
-10.452,5.456,-12.516,2570976
-19.558,4.594,2.274,2571687
-19.515,4.597,2.325,2571688
-19.532,4.597,2.307,2571689
-19.563,4.605,2.284,2571690
-19.541,4.609,2.307,2571691
-19.57,4.62,2.29,2571692
-19.573,4.607,2.276,2571693
-19.556,4.593,2.274,2571694
-19.541,4.626,2.32,2571695
-19.573,4.62,2.288,2571696
-19.578,4.611,2.276,2571697
-19.559,4.593,2.272,2571698
-19.521,4.643,2.348,2571699
-19.57,4.62,2.291,2571700
-19.583,4.614,2.273,2571701
-19.536,4.582,2.284,2571702
-19.586,4.612,2.267,2571704
-19.573,4.604,2.271,2571705
-19.554,4.591,2.276,2571706
-19.558,4.593,2.274,2571707
-19.579,4.601,2.262,2571708
-19.583,4.6,2.255,2571709
-19.564,4.591,2.263,2571710
-19.567,4.595,2.266,2571712
-19.57,4.596,2.265,2571713
-19.585,4.599,2.252,2571714
-19.524,4.575,2.285,2571715
-19.568,4.596,2.27,2571716
-19.586,4.602,2.254,2571717
-19.574,4.6,2.264,2571719
-19.58,4.6,2.26,2571720
-19.556,4.585,2.262,2571721
-19.586,4.6,2.251,2571722
-19.58,4.601,2.259,2571723
-19.564,4.594,2.269,2571724
-19.538,4.585,2.278,2571725
-3.669,18.573,-15.156,2571871
-3.912,18.557,-15.128,2571872
-3.772,18.57,-15.161,2571873
-3.666,18.533,-15.136,2571874
-3.698,18.552,-15.147,2571875
-3.734,18.561,-15.158,2571876
0.538,4.503,7.96,2572523
0.507,4.472,7.914,2572524
0.487,4.495,7.894,2572525
0.521,4.524,7.941,2572526
0.508,4.509,7.923,2572527
0.534,4.516,7.956,2572528
0.488,4.488,7.895,2572529
0.527,4.529,7.949,2572530
0.471,4.367,7.808,2572531
0.513,4.335,7.847,2572532
0.531,4.349,7.879,2572533
0.529,4.49,7.948,2572534
0.474,4.36,7.803,2572535
0.534,4.338,7.88,2572536
0.511,4.489,7.923,2572537
0.505,4.492,7.916,2572538
9.655,-8.575,17.48,2573084
9.705,-8.506,17.406,2573085
9.694,-8.536,17.452,2573086
-24.179,10.205,-6.827,2573087
-24.178,10.203,-6.833,2573088
-24.173,10.197,-6.849,2573089
-24.173,10.202,-6.84,2573090
-24.181,10.201,-6.835,2573091
-24.173,10.199,-6.829,2573092
-24.185,10.209,-6.818,2573093
-24.179,10.21,-6.81,2573094
-24.171,10.195,-6.858,2573096
-24.172,10.194,-6.861,2573097
-24.174,10.203,-6.835,2573098
-24.176,10.2,-6.842,2573099
-24.175,10.202,-6.832,2573100
-24.181,10.204,-6.832,2573101
-24.167,10.191,-6.867,2573102
2.699,7.729,-23.549,2574272
3.687,8.736,-24.906,2574273
2.814,7.591,-23.685,2574274
2.649,7.514,-23.587,2574275
3.026,7.613,-23.875,2574276
2.359,7.372,-23.082,2574277
3.092,7.62,-24.02,2574278
2.728,7.514,-23.556,2574279
2.357,7.381,-23.115,2574280
2.569,7.471,-23.359,2574281
2.561,7.495,-23.401,2574282
2.269,7.341,-23.028,2574284
2.945,7.687,-23.807,2574285
2.498,7.466,-23.441,2574286
2.283,7.344,-22.988,2574287
2.605,7.514,-23.608,2574288
2.366,7.391,-23.294,2574289
2.353,7.382,-23.099,2574290
2.603,7.491,-23.469,2574291
3.308,7.735,-24.312,2574292
2.273,7.368,-23.226,2574293
3.851,8.757,-25.124,2574294
1.362,7.904,-25.384,2574295
2.381,7.426,-23.285,2574296
2.465,7.442,-23.329,2574298
1.987,8.433,-25.765,2574300
2.391,7.652,-24.547,2574301
0.951,8.009,-25.682,2574302
2.201,7.771,-24.883,2574303
3.216,8.6,-24.404,2574304
3.595,8.467,-25.233,2574305
1.168,6.982,-25.117,2574306
1.006,7.057,-25.555,2574308
1.409,6.962,-25.023,2574309
3.936,8.661,-25.37,2574310
1.307,6.889,-25.454,2574311
1.332,6.949,-25.045,2574313
1.285,7.513,-25.3,2574314
1.07,6.984,-25.219,2574315
1.28,7.008,-24.956,2574316
1.331,6.987,-25.102,2574318
1.372,6.981,-25.043,2574319
1.843,7.142,-24.398,2574320
1.294,7.015,-25.135,2574321
1.469,6.939,-25.078,2574322
1.435,6.947,-24.992,2574323
1.567,6.964,-24.88,2574324
2.177,7.298,-23.546,2574325
1.395,6.966,-24.98,2574326
0.572,8.09,-26.026,2574327
2.095,7.493,-24.541,2574328
2.105,7.931,-24.92,2574329
1.968,7.299,-23.411,2574330
1.212,7.04,-25.314,2574331
1.735,7.058,-25.181,2574332
1.268,6.975,-25.012,2574333
1.332,6.998,-25.098,2574334
1.336,6.968,-25.079,2574335
1.343,6.97,-25.107,2574337
1.542,6.957,-25.128,2574338
1.365,6.933,-25.23,2574339
1.493,6.954,-24.972,2574340
-1.002,12.913,1.625,2574431
-0.994,12.904,1.627,2574432
-0.991,12.897,1.623,2574433
-0.994,12.914,1.631,2574434
-2.432,12.776,2.624,2574435
-2.433,12.774,2.627,2574436
-2.435,12.774,2.627,2574438
-1.128,12.757,1.412,2574439
-1.133,12.759,1.411,2574440
-1.139,12.752,1.402,2574441
-1.14,12.748,1.398,2574442
-1.168,12.902,1.465,2574449
-1.151,12.9,1.478,2574450
-2.706,12.573,2.499,2574451
-2.701,12.577,2.499,2574452
-2.698,12.572,2.497,2574453
-2.699,12.565,2.495,2574454
-0.514,8.778,0.995,2574455
-0.595,8.801,0.981,2574456
-0.58,8.824,0.974,2574457
-0.494,8.764,1.003,2574458
-0.524,8.78,0.989,2574459
-0.48,8.751,1.012,2574460
-0.536,8.8,0.985,2574462
-0.527,8.801,0.982,2574463
0.115,20.1,17.082,2574464
0.14,20.268,17.548,2574465
0.162,20.183,17.532,2574467
0.1,20.257,17.78,2574468
-3.284,-1.815,25.423,2574725
-3.306,-1.834,25.532,2574726
-3.302,-1.823,25.315,2574727
-3.618,-2.51,25.356,2574728
-2.858,-1.434,25.959,2574729
-2.8,-1.395,26.018,2574730
-17.995,14.433,-8.398,2574731
-18.013,14.445,-8.416,2574732
-15.87,15.809,-3.295,2574733
-15.873,15.811,-3.304,2574734
-18.197,14.169,-8.334,2574735
-18.215,14.177,-8.36,2574736
-18.027,14.406,-8.41,2574737
-17.994,14.431,-8.374,2574738
-15.692,15.914,-3.496,2574739
-15.687,15.905,-3.431,2574740
-18.219,14.177,-8.361,2574741
-18.221,14.169,-8.36,2574742
-0.341,5.901,-2.369,2574743
-0.34,5.902,-2.368,2574744
-0.334,5.903,-2.388,2574745
9.283,-6.4,20.725,2575700
12.036,-6.332,18.682,2575701
9.626,-6.114,20.28,2575702
9.483,-6.455,20.661,2575703
9.609,-6.499,20.826,2575704
9.606,-6.406,20.609,2575705
9.287,-6.341,20.645,2575706
9.376,-6.323,20.611,2575707
9.377,-6.292,20.505,2575708
11.082,-5.698,19.255,2576053
13.271,-7.573,18.623,2576055
10.886,-5.649,19.347,2576056
13.263,-7.527,18.526,2576058
11.04,-5.5,19.113,2576059
10.498,-5.422,19.374,2576062
10.764,-5.231,19.095,2576063
13.025,-7.3,18.394,2576064
11.149,-5.231,18.895,2576066
13.133,-7.366,18.408,2576067
10.188,-5.152,19.305,2576068
13.167,-7.392,18.382,2576070
-21.962,0.897,-16.665,2576093
-22.055,0.859,-16.649,2576094
-21.913,0.881,-16.717,2576095
-21.91,0.834,-16.798,2576096
-21.957,0.79,-16.822,2576097
-21.847,0.946,-16.678,2576098
-21.871,0.947,-16.661,2576099
-21.952,0.848,-16.743,2576100
-21.94,0.891,-16.687,2576101
-21.969,0.854,-16.724,2576102
-21.979,0.849,-16.724,2576103
-21.971,0.876,-16.671,2576104
-21.957,0.802,-16.788,2576105
-21.864,0.938,-16.675,2576106
-21.989,0.843,-16.729,2576107
-21.905,0.913,-16.683,2576108
-22.721,4.418,14.672,2576251
-22.632,4.417,14.703,2576252
-22.727,4.397,14.674,2576253
-22.702,4.413,14.675,2576254
-22.735,4.398,14.678,2576255
-22.713,4.405,14.682,2576256
-22.739,4.405,14.674,2576257
-22.706,4.409,14.679,2576258
-20.859,5.015,8.929,2576273
-20.878,5.031,8.928,2576274
-20.843,5.024,8.93,2576275
-20.856,5.051,8.95,2576276
-20.875,5.011,8.915,2576277
-20.865,5.065,8.951,2576279
-20.852,5.066,8.959,2576280
-22.445,9.988,9.48,2576281
-22.454,10.011,9.5,2576282
-22.236,9.254,9.984,2576283
-22.171,9.189,9.98,2576284
-22.196,9.311,9.929,2576285
-22.197,9.218,9.979,2576286
-21.15,6.201,9.626,2576287
-21.146,6.2,9.61,2576288
0.809,15.784,4.492,2576291
0.815,15.774,4.489,2576292
0.74,16.583,4.159,2576293
0.737,16.605,4.16,2576294
-24.565,4.466,13.482,2577078
-24.309,4.315,13.691,2577079
-24.427,4.387,13.591,2577080
-24.483,4.4,13.549,2577081
-24.467,4.394,13.558,2577082
-24.383,4.355,13.622,2577083
10.398,-17.179,5.672,2577626
10.498,-17.264,5.717,2577627
10.377,-17.155,5.662,2577628
10.485,-17.258,5.722,2577629
10.394,-17.156,5.655,2577631
11.329,-17.94,5.917,2577632
11.308,-17.924,5.913,2577633
11.327,-17.939,5.917,2577634
11.314,-17.93,5.915,2577635
11.289,-17.907,5.907,2577636
11.216,-17.851,5.891,2577637
11.297,-17.918,5.912,2577638
11.3,-17.921,5.914,2577639
11.285,-17.907,5.908,2577640
11.304,-17.924,5.916,2577641
10.341,-17.135,5.652,2577642
10.335,-17.13,5.656,2577643
10.386,-17.166,5.666,2577644
10.366,-17.149,5.657,2577646
10.409,-17.183,5.671,2577647
11.994,-4.703,15.24,2577672
11.978,-4.718,15.285,2577673
12.013,-4.698,15.407,2577674
11.94,-4.691,15.414,2577675
11.994,-4.689,15.451,2577676
11.938,-4.68,15.426,2577677
-18.865,3.684,-2.836,2577686
-18.86,3.683,-2.829,2577687
-18.863,3.684,-2.832,2577688
-18.86,3.684,-2.828,2577690
-18.86,3.683,-2.828,2577691
-0.61,21.623,10.847,2577693
-0.634,21.639,10.838,2577694
-0.761,21.693,10.719,2577695
0.85,14.699,11.258,2579275
2.219,11.033,9.287,2579277
2.232,11.041,9.284,2579278
2.274,11.085,9.266,2579279
2.214,11.035,9.289,2579280
